"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
1347,640444,"Crowe, Wil",1380,97.6,0.238,0.113,0.284,0.351,0.307,0.315,0.249,67,282,86.9,9.6,2322,89.6,89.99,170,616,731,0.4000000000000057,6.5,106,152,116,148,304,323,299
1330,656271,"Burke, Brock",1330,100,0.211,0.144,0.271,0.356,0.278,0.284,0.219,63,298,87.7,12.6,2209,92.5,93.43,154,626,704,0.9000000000000057,6.93,112,153,118,148,301,321,294
1273,656945,"Scott, Tanner",1273,100,0.236,0.112,0.347,0.348,0.321,0.316,0.223,55,233,85.5,7.5,2668,92.1,91.89,208,583,690,-0.19999999999998863,6.24,105,151,117,148,302,320,295
1248,519043,"Moore, Matt",1248,100,0.187,0.088,0.257,0.275,0.257,0.263,0.187,49,262,87.1,15.3,2342,88.5,87.97,197,633,615,-0.5,6.17,110,153,118,147,300,320,295
1205,669395,"Coleman, Dylan",1205,100,0.194,0.112,0.247,0.306,0.282,0.302,0.211,47,242,86.1,12.6,2457,91.5,92.08,167,535,670,0.5999999999999943,6.58,107,155,117,147,301,324,301
1198,605130,"Barlow, Scott",1198,100,0.198,0.126,0.24,0.324,0.261,0.269,0.201,52,262,86.2,11.5,2466,84.7,85.6,180,553,645,0.8999999999999915,6.8,110,157,118,148,301,325,302
1193,592761,"Smith, Caleb",1234,96.7,0.216,0.192,0.239,0.408,0.318,0.295,0.207,55,255,85,24.1,2334,87.8,86.6,169,588,605,-1.2000000000000028,5.71,110,152,124,148,299,321,295
1193,669211,"Akin, Keegan",1235,96.6,0.227,0.146,0.266,0.373,0.283,0.299,0.245,67,295,87.1,7,2177,89.3,88.42,160,634,559,-0.8999999999999915,5.86,108,157,116,150,300,321,296
1184,445926,"Chavez, Jesse",1202,98.5,0.259,0.167,0.33,0.426,0.321,0.315,0.259,68,263,89.6,12.5,2110,89,89.05,133,540,643,0.09999999999999432,6.2,113,154,121,149,303,323,297
1175,518553,"Cishek, Steve",1175,100,0.223,0.157,0.267,0.38,0.316,0.329,0.233,54,242,86.2,14.7,2308,84.7,86.55,131,502,673,1.8999999999999915,7.6,111,154,121,147,300,314,294
1174,608328,"De Jong, Chase",1174,100,0.204,0.176,0.225,0.38,0.3,0.306,0.214,52,255,88.1,20.3,2442,86.6,85.93,132,528,646,-0.6999999999999886,5.92,109,152,117,148,302,323,297
1172,518617,"Diekman, Jake",1172,100,0.241,0.176,0.328,0.417,0.353,0.319,0.209,52,216,89.1,15.1,2453,90.5,90.25,164,501,671,-0.20000000000000284,6.33,109,151,115,148,292,325,293
1166,643511,"Rogers, Tyler",1166,100,0.253,0.111,0.294,0.365,0.302,0.286,0.24,73,288,83.9,1.2,2102,78.1,77,100,522,644,-1.0999999999999943,5.96,111,150,113,148,297,322,292
1161,605347,"López, Jorge",1161,100,0.206,0.093,0.268,0.3,0.27,0.284,0.211,53,257,87.1,1.3,2075,92.8,92.83,132,544,617,0,6.33,108,155,114,148,303,323,293
1157,643377,"Jax, Griffin",1157,100,0.212,0.121,0.271,0.333,0.265,0.278,0.22,56,264,87.8,10.6,2514,89.8,89.13,167,565,592,-0.7000000000000028,5.87,110,156,119,149,296,329,291
1153,592858,"Wick, Rowan",1153,100,0.305,0.17,0.378,0.475,0.365,0.353,0.279,79,259,87.8,10.8,2320,90,90.41,129,549,604,0.4000000000000057,6.65,107,148,115,152,297,320,293
1137,475479,"Phelps, David",1151,98.8,0.219,0.082,0.293,0.3,0.284,0.305,0.229,51,233,87.3,15.9,2391,88.8,87.12,88,456,681,-1.7000000000000028,5.28,109,154,120,148,297,319,295
1129,541640,"Ramírez, Erasmo",1222,92.4,0.242,0.128,0.269,0.369,0.282,0.289,0.25,72,298,88,11.2,2298,90.4,90.49,127,584,545,0.09999999999999432,6.4,113,155,125,147,301,317,297
1126,641941,"Pagán, Emilio",1126,100,0.245,0.212,0.32,0.457,0.334,0.307,0.227,60,245,88.8,12.9,2246,91.3,92.07,179,582,544,0.7999999999999972,6.72,110,156,118,149,296,329,291
1121,641329,"Baker, Bryan",1181,94.9,0.23,0.077,0.31,0.306,0.275,0.28,0.229,57,248,89.2,11.7,2282,91.7,92,137,506,615,0.29999999999999716,6.49,107,154,115,148,304,321,293
1121,666808,"Doval, Camilo",1121,100,0.218,0.101,0.298,0.319,0.278,0.266,0.199,54,248,85.6,-1.3,2537,94.1,94.86,162,527,594,0.8000000000000114,6.58,111,151,115,149,297,322,296
1119,656793,"Nelson, Nick",1204,92.9,0.253,0.1,0.321,0.353,0.307,0.303,0.231,61,241,87.1,15.6,2031,91.7,91.41,142,526,593,-0.29999999999999716,6.22,109,148,117,144,293,325,290
1115,614179,"Ruiz, José",1115,100,0.231,0.179,0.284,0.41,0.323,0.321,0.229,53,229,89.1,12.8,2206,92.2,91.55,146,500,615,-0.7000000000000028,5.89,109,151,114,147,298,324,297
1111,621345,"Minter, A.J.",1111,100,0.198,0.109,0.289,0.306,0.246,0.242,0.182,49,248,87.2,17.6,2342,93,92.94,189,573,538,-0.09999999999999432,6.21,112,153,120,150,307,323,296
1102,642397,"Soto, Gregory",1102,100,0.225,0.092,0.296,0.317,0.302,0.314,0.223,49,218,90.8,7,2372,96.3,97.04,133,518,584,0.7000000000000028,6.69,107,152,112,145,304,331,293
1099,519326,"Strickland, Hunter",1099,100,0.253,0.183,0.301,0.436,0.346,0.354,0.254,61,241,89.8,17.7,2505,90.8,89.14,146,520,579,-1.7000000000000028,6.02,112,150,121,146,291,319,290
1093,606160,"Montero, Rafael",1093,100,0.193,0.074,0.262,0.267,0.241,0.257,0.204,47,243,85.6,7.6,2258,94.2,93.69,142,503,590,-0.5,6.13,114,154,115,149,294,324,293
1090,502202,"Boxberger, Brad",1090,100,0.223,0.12,0.284,0.343,0.288,0.289,0.211,52,233,85,17,2165,88.9,87.89,114,468,622,-1,5.62,110,150,118,145,297,320,297
1089,664208,"Maton, Phil",1089,100,0.237,0.171,0.291,0.408,0.321,0.32,0.246,58,245,84.3,13.1,2666,83.9,84.86,159,529,559,1,7.12,112,152,116,148,293,323,292
1088,571948,"Milner, Hoby",1088,100,0.25,0.127,0.315,0.377,0.302,0.287,0.235,61,244,84.1,5.5,1913,84.3,84.35,106,452,636,0.10000000000000853,6.54,109,151,119,146,295,317,295
1086,543521,"McHugh, Collin",1086,100,0.203,0.096,0.266,0.299,0.247,0.273,0.223,51,251,86.6,15.4,2648,84.2,84.57,147,543,543,0.3999999999999915,6.57,112,152,126,145,305,324,299
1085,573124,"Rogers, Taylor",1085,100,0.238,0.167,0.329,0.406,0.315,0.313,0.234,57,239,87.8,12.4,2468,86.6,85.6,147,475,610,-1,5.67,110,153,117,147,297,323,300
1083,670950,"Richards, Trevor",1163,93.1,0.234,0.167,0.303,0.401,0.322,0.323,0.227,52,222,88.3,16.3,2305,88.4,88.45,167,484,599,0.09999999999999432,6.41,110,165,122,150,290,321,299
1079,607625,"Lugo, Seth",1079,100,0.233,0.145,0.283,0.378,0.292,0.29,0.232,58,249,87.8,11.1,2622,88.6,87.72,107,460,619,-0.8999999999999915,5.87,111,155,118,149,300,327,301
1077,664747,"Díaz, Alexis",1077,100,0.131,0.085,0.18,0.216,0.223,0.26,0.159,28,213,85.8,20.3,2688,92.6,92.25,193,529,548,-0.3999999999999915,7.47,113,152,120,147,291,316,290
1077,518886,"Kimbrel, Craig",1077,100,0.227,0.124,0.313,0.351,0.301,0.292,0.205,51,225,89.1,14.8,2351,92.6,93.23,142,486,591,0.6000000000000085,6.69,112,155,119,148,299,318,295
1077,622253,"Tate, Dillon",1077,100,0.213,0.127,0.251,0.341,0.27,0.277,0.227,57,267,87.1,-0.1,2010,88.2,88.33,122,525,552,0.09999999999999432,6.41,107,156,116,148,304,322,295
1072,640462,"Puk, A.J.",1072,100,0.217,0.139,0.286,0.357,0.296,0.299,0.222,53,244,85.7,10.8,2246,92.9,94.11,148,510,562,1.1999999999999886,7.06,110,152,118,149,299,320,296
1070,608718,"Suter, Brent",1070,100,0.236,0.171,0.266,0.407,0.313,0.3,0.242,58,246,85,12.1,1983,83.8,85.34,134,501,569,1.5,7.14,109,150,118,145,297,317,295
1069,608717,"Stratton, Chris",1100,97.2,0.294,0.113,0.371,0.408,0.335,0.307,0.251,70,238,88.8,11.9,2807,87.7,88.3,138,513,556,0.5999999999999943,6.55,108,150,115,147,303,321,299
1068,642207,"Williams, Devin",1068,100,0.151,0.054,0.266,0.205,0.225,0.223,0.147,31,205,84.3,9.4,2546,87.5,89.1,205,502,566,1.5999999999999943,7.43,111,150,118,146,297,320,296
1060,502085,"Robertson, David",1060,100,0.173,0.124,0.237,0.298,0.27,0.273,0.176,39,225,88.3,13.1,2627,88.8,89.33,155,469,591,0.5,6.65,110,150,116,153,296,324,294
1057,493603,"Ottavino, Adam",1057,100,0.204,0.119,0.276,0.323,0.26,0.24,0.19,48,235,84.8,7.6,2460,87.9,88.38,139,466,591,0.5,6.82,111,154,118,147,299,325,298
1053,640448,"Finnegan, Kyle",1053,100,0.221,0.16,0.269,0.381,0.288,0.283,0.222,54,244,89.7,7.8,1990,95.3,95.76,144,519,533,0.5,6.56,116,155,122,147,303,319,300
1047,642545,"Barria, Jaime",1123,93.2,0.219,0.175,0.234,0.394,0.287,0.313,0.244,60,274,87.2,15.3,2121,87.8,87.42,128,543,504,-0.3999999999999915,6.03,113,154,117,152,297,323,293
1046,656638,"Lange, Alex",1046,100,0.203,0.108,0.288,0.312,0.282,0.283,0.202,47,231,85.4,4,2103,89.7,89.88,204,463,583,0.20000000000000284,6.44,109,155,115,146,303,330,295
1044,643256,"Cimber, Adam",1044,100,0.248,0.12,0.294,0.368,0.294,0.297,0.252,66,266,87.3,11.3,2270,83.4,83.08,110,531,512,-0.30000000000001137,6.4,109,156,119,148,294,319,294
1043,605242,"Fulmer, Michael",1043,100,0.247,0.117,0.309,0.364,0.302,0.302,0.235,59,239,88.1,16.4,2312,90.9,91.35,138,480,563,0.5,6.48,110,156,115,148,300,328,294
1039,554340,"García, Yimi",1039,100,0.215,0.13,0.258,0.345,0.269,0.266,0.208,48,223,86.5,18.9,2424,91.1,90.1,120,497,542,-1,5.73,111,159,121,150,295,321,295
1036,676684,"Vest, Will",1083,95.7,0.254,0.096,0.314,0.351,0.292,0.301,0.234,58,228,87.1,4.8,2125,91.3,90.92,117,502,534,-0.3999999999999915,6.12,110,155,116,147,301,330,293
1035,608665,"Graveman, Kendall",1035,100,0.257,0.107,0.324,0.364,0.306,0.292,0.239,65,253,87.8,6.2,2265,93,93.21,129,474,561,0.20000000000000284,6.31,108,151,111,146,297,324,298
1032,663986,"Stephan, Trevor",1032,100,0.237,0.092,0.344,0.329,0.278,0.239,0.195,57,240,86.6,9.3,2172,91.5,91.24,183,519,512,-0.29999999999999716,6.56,111,153,116,148,293,314,291
1024,662253,"Muñoz, Andrés",1024,100,0.189,0.084,0.297,0.273,0.231,0.211,0.163,43,227,86.2,7.1,2248,92.7,92.98,233,558,466,0.29999999999999716,6.44,112,152,119,147,294,324,296
1023,661395,"Duran, Jhoan",1023,100,0.207,0.099,0.295,0.306,0.251,0.232,0.187,50,242,87.1,-1.3,2247,95.7,95.58,195,562,461,-0.10000000000000853,6.18,111,154,115,150,297,330,292
1022,656354,"Davis, Austin",1118,91.4,0.279,0.139,0.357,0.418,0.354,0.344,0.249,56,201,85.6,16.1,2238,87.5,87.32,120,465,557,-0.20000000000000284,6.25,109,152,118,149,289,326,294
1021,608032,"Estévez, Carlos",1021,100,0.211,0.163,0.247,0.373,0.29,0.316,0.239,44,209,88.7,17.4,2162,94.7,94.84,112,512,509,0.09999999999999432,6.28,113,152,121,149,306,330,302
1020,670167,"Schreiber, John",1020,100,0.195,0.117,0.269,0.312,0.258,0.251,0.185,45,231,86.6,1.7,2322,89.1,89.43,154,472,548,0.30000000000001137,6.55,112,156,118,150,290,327,294
1019,650556,"Abreu, Bryan",1019,100,0.207,0.06,0.336,0.267,0.264,0.269,0.196,45,217,86.6,12.8,2575,92,91.99,196,501,518,0,6.44,113,153,115,148,292,321,293
1015,606424,"García, Jarlín",1015,100,0.242,0.173,0.273,0.415,0.308,0.32,0.247,60,248,87.9,15.8,2189,88.2,88.58,122,491,524,0.3999999999999915,6.51,108,151,116,147,296,322,294
1014,605218,"Edwards Jr., Carl",1014,100,0.224,0.127,0.259,0.351,0.291,0.284,0.213,51,228,87.7,12.2,2349,91,91.74,119,487,527,0.7000000000000028,6.81,112,154,121,147,301,317,299
1012,593576,"Neris, Hector",1012,100,0.205,0.1,0.293,0.305,0.262,0.283,0.216,49,239,88.9,16.4,1991,91.1,90.6,152,501,511,-0.5,6.21,113,154,113,148,294,323,292
1009,622503,"Crismatt, Nabil",1062,95,0.23,0.136,0.282,0.366,0.285,0.291,0.237,56,243,87.6,8.1,1935,83,84.04,125,485,524,1,7.1,113,161,119,149,297,319,301
1008,571710,"Givens, Mychal",1026,98.2,0.247,0.152,0.32,0.399,0.317,0.3,0.226,55,223,87.6,11.9,2405,88.7,88.58,126,460,548,-0.10000000000000853,6.28,109,152,117,152,299,323,294
1006,445276,"Jansen, Kenley",1006,100,0.192,0.154,0.259,0.346,0.265,0.239,0.169,45,234,85.6,22.1,2477,91.1,91.64,139,509,497,0.5,6.91,116,152,123,148,305,325,301
1005,642758,"Acevedo, Domingo",1005,100,0.206,0.165,0.232,0.37,0.273,0.29,0.235,50,243,85.4,12.8,2064,89.4,88.47,172,551,454,-0.9000000000000057,5.78,111,151,115,147,299,319,294
997,600921,"Machado, Andrés",997,100,0.241,0.162,0.267,0.404,0.317,0.352,0.272,55,228,89.5,9.9,1974,92.7,93.6,118,493,504,0.8999999999999915,6.81,113,154,121,146,299,316,297
996,573204,"Thielbar, Caleb",996,100,0.226,0.106,0.324,0.332,0.271,0.249,0.193,51,226,84.6,21.2,2341,85,84.77,163,543,453,-0.20000000000000284,6.25,108,154,116,148,297,327,291
995,642585,"Bautista, Félix",995,100,0.167,0.123,0.231,0.291,0.24,0.255,0.186,38,227,86.5,14.7,2029,94.6,94.68,168,500,495,0.10000000000000853,6.44,109,155,117,149,305,322,293
990,641360,"Bickford, Phil",990,100,0.233,0.216,0.27,0.449,0.312,0.29,0.211,53,227,87.9,18,2339,90.7,91.64,126,501,489,0.8999999999999915,6.82,113,156,122,149,300,317,291
989,605447,"Romano, Jordan",989,100,0.19,0.073,0.258,0.263,0.238,0.284,0.223,44,232,90,12.6,2182,91.9,93.57,157,518,471,1.6999999999999886,7.31,110,159,120,149,297,321,296
988,606149,"Gallegos, Giovanny",988,100,0.197,0.141,0.263,0.338,0.259,0.267,0.194,42,213,89.2,22.8,2405,89.8,88.75,180,517,471,-1.0999999999999943,5.75,115,155,115,148,298,319,298
986,542914,"Bass, Anthony",986,100,0.201,0.11,0.256,0.311,0.252,0.272,0.219,51,254,87.6,14.3,2093,90.1,90.33,153,479,507,0.20000000000000284,6.4,108,152,117,150,300,320,294
986,621249,"Underwood Jr., Duane",1004,98.2,0.246,0.063,0.323,0.308,0.293,0.316,0.257,55,224,87.5,7.2,2024,91.7,91.91,134,483,503,0.20000000000000284,6.46,106,150,115,148,303,322,299
985,518489,"Brasier, Ryan",985,100,0.28,0.202,0.335,0.481,0.336,0.309,0.249,68,243,90.7,11.5,2339,91.3,92.12,136,539,446,0.7999999999999972,6.74,112,157,118,150,294,328,295
985,519293,"Smith, Will",985,100,0.251,0.186,0.306,0.437,0.328,0.294,0.224,58,231,87.7,16.5,2189,85.6,85.37,155,501,484,-0.19999999999998863,6.15,111,153,121,146,302,324,295
981,605280,"Holmes, Clay",981,100,0.196,0.065,0.264,0.261,0.251,0.244,0.187,45,230,89.1,-8,2278,94.8,94.17,135,456,525,-0.5999999999999943,6.07,112,155,116,149,292,324,288
979,628452,"Iglesias, Raisel",979,100,0.204,0.111,0.285,0.314,0.253,0.275,0.214,46,226,86.6,16.8,2279,90.6,90.36,172,506,473,-0.19999999999998863,6.18,116,154,118,152,300,322,296
977,607216,"Krehbiel, Joey",977,100,0.242,0.192,0.26,0.434,0.317,0.312,0.245,53,219,86.8,13.4,2044,88.2,88.06,100,451,526,-0.10000000000000853,6.2,110,156,115,149,301,321,295
974,623149,"Sewald, Paul",974,100,0.146,0.155,0.159,0.301,0.228,0.254,0.189,32,219,85.8,19.6,2459,87.8,87.99,163,479,495,0.20000000000000284,6.5,114,155,120,148,298,325,298
974,621363,"Poche, Colin",974,100,0.211,0.197,0.238,0.408,0.299,0.292,0.215,46,218,85.7,22.1,2304,90,91.14,140,500,474,1.0999999999999943,7.19,105,157,113,148,300,324,295
973,676714,"Hughes, Brandon",973,100,0.2,0.195,0.233,0.395,0.298,0.305,0.217,42,210,88.1,19.4,2332,88.4,86.31,157,474,499,-2.1000000000000085,6.24,107,151,115,151,297,319,291
971,476595,"Luetge, Lucas",971,100,0.276,0.11,0.355,0.386,0.317,0.294,0.245,63,228,85.2,17.6,2599,82.4,82.44,119,433,538,0,6.3,109,154,120,148,295,325,288
969,682171,"Murfee, Penn",1003,96.6,0.193,0.128,0.244,0.321,0.251,0.254,0.201,47,243,85.3,19.1,2449,84.3,84.21,123,488,481,-0.09999999999999432,6.35,111,153,122,146,293,321,291
968,595345,"Okert, Steven",968,100,0.186,0.153,0.237,0.339,0.291,0.28,0.191,34,183,84.3,17.9,2406,85.7,85.52,131,444,524,-0.20000000000000284,6.3,105,152,119,149,301,321,295
967,571901,"Loup, Aaron",967,100,0.235,0.113,0.287,0.348,0.298,0.322,0.257,54,230,87.2,6.3,2183,87.1,86.24,115,474,493,-0.8999999999999915,5.99,110,150,112,149,295,322,292
966,669212,"Morgan, Eli",1017,95,0.197,0.183,0.232,0.38,0.267,0.263,0.202,45,229,87.4,19.7,2220,86.4,84.75,132,509,457,-1.7000000000000028,6.12,110,155,120,150,295,317,293
966,472610,"García, Luis",966,100,0.243,0.068,0.327,0.311,0.277,0.263,0.218,57,235,88.4,6.2,2118,92.2,92.59,138,462,504,0.3999999999999915,6.6,111,156,116,150,296,323,302
962,664854,"Helsley, Ryan",962,100,0.128,0.11,0.185,0.237,0.198,0.223,0.152,28,219,88.3,22.3,2567,94.3,94.85,193,510,452,0.6000000000000085,6.65,115,156,117,149,299,321,299
961,625643,"López, Reynaldo",985,97.6,0.22,0.097,0.288,0.317,0.248,0.269,0.23,50,227,88.3,14.6,2242,92.1,92.33,135,478,483,0.20000000000000284,6.38,107,149,111,147,297,323,296
961,671345,"Foley, Jason",961,100,0.298,0.066,0.355,0.364,0.309,0.296,0.263,72,242,90.1,3.2,2062,93.2,93.58,81,485,476,0.3999999999999915,6.51,110,155,118,146,302,329,292
955,642701,"Santana, Dennis",991,96.4,0.231,0.085,0.288,0.316,0.287,0.307,0.248,49,212,86.6,9.3,2481,91.4,90.79,113,425,530,-0.6000000000000085,5.98,111,152,119,147,299,319,294
955,642152,"Trivino, Lou",955,100,0.288,0.14,0.389,0.428,0.349,0.324,0.253,64,222,87.7,5.7,2152,90.6,90.59,126,454,501,0,6.36,110,152,117,148,297,323,291
953,623474,"Herget, Jimmy",996,95.7,0.2,0.119,0.251,0.319,0.25,0.27,0.216,47,235,87.4,15.7,2446,83.3,81.33,114,450,502,-2,5.04,113,153,114,152,295,321,292
953,453268,"Bard, Daniel",953,100,0.162,0.083,0.221,0.245,0.232,0.247,0.178,35,216,87.3,7.5,2619,93.7,93.47,118,429,524,-0.20000000000000284,5.95,113,151,116,147,304,327,300
952,606303,"Payamps, Joel",952,100,0.273,0.155,0.305,0.427,0.325,0.305,0.243,60,220,88.3,6.5,2436,89.4,88.76,101,447,505,-0.6000000000000085,5.92,109,153,118,148,302,322,300
951,681911,"Vesia, Alex",951,100,0.187,0.061,0.297,0.247,0.244,0.261,0.188,37,198,86,17,2339,90.8,91.16,155,462,489,0.4000000000000057,6.45,109,154,117,148,298,316,292
948,521230,"Hendriks, Liam",948,100,0.21,0.143,0.303,0.352,0.27,0.252,0.182,44,210,89.4,16.3,2319,93.8,95.1,186,450,498,1.2999999999999972,7.02,110,150,112,148,298,324,300
944,656529,"Hentges, Sam",944,100,0.186,0.072,0.259,0.258,0.235,0.261,0.206,41,221,88,-0.9,2280,91.4,91.97,139,472,472,0.5999999999999943,6.66,110,153,117,149,293,314,291
944,571479,"Bellatti, Andrew",963,98,0.228,0.147,0.336,0.376,0.303,0.294,0.205,45,197,87.8,19.9,2363,89.5,88.85,165,445,499,-0.5999999999999943,5.87,109,151,118,145,297,325,290
943,623352,"Hader, Josh",943,100,0.225,0.178,0.333,0.403,0.313,0.292,0.197,43,191,87.7,16.4,2127,93.4,94.02,162,443,500,0.5999999999999943,6.74,110,152,117,147,301,324,297
942,592094,"Adam, Jason",942,100,0.147,0.095,0.195,0.242,0.213,0.226,0.162,31,211,85.2,14.4,2472,88.4,88.64,182,469,473,0.19999999999998863,6.55,106,156,115,148,303,324,296
938,542888,"Armstrong, Shawn",1047,89.6,0.282,0.157,0.355,0.44,0.335,0.286,0.229,61,216,87,11.4,2315,93.9,94.44,127,498,440,0.5,6.61,109,154,114,150,298,322,297
937,641729,"Jiménez, Joe",937,100,0.226,0.115,0.328,0.341,0.268,0.266,0.216,49,217,87.7,20.1,2375,92.1,92.72,151,497,440,0.6000000000000085,6.76,110,157,121,148,302,330,295
934,669270,"Kuhnel, Joel",934,100,0.291,0.174,0.347,0.465,0.347,0.301,0.237,67,230,89.5,7,2156,92.4,90.95,117,464,470,-1.4000000000000057,6.93,113,150,122,146,292,318,289
928,621242,"Díaz, Edwin",928,100,0.16,0.056,0.33,0.216,0.205,0.202,0.149,34,213,85,9.8,2307,94.3,95.2,240,481,447,0.9000000000000057,7.19,115,156,119,149,298,328,303
927,605154,"Brebbia, John",1091,85,0.272,0.165,0.322,0.438,0.325,0.296,0.24,61,224,86.9,17,2426,88.6,89.43,120,490,437,0.8000000000000114,6.72,108,151,115,147,299,322,294
923,623465,"Phillips, Evan",923,100,0.155,0.056,0.228,0.211,0.197,0.231,0.175,33,213,85.3,14.9,2411,90.6,90.9,127,422,501,0.30000000000001137,6.44,111,156,119,148,298,316,293
921,661403,"Clase, Emmanuel",921,100,0.167,0.058,0.223,0.225,0.187,0.219,0.197,43,258,85.4,-0.2,2651,96.6,97.23,170,564,357,0.6000000000000085,6.48,113,152,119,151,292,315,290
914,596112,"Stephenson, Robert",914,100,0.275,0.227,0.319,0.502,0.349,0.336,0.267,63,229,89.9,20.9,2655,90,89.99,135,481,433,0,6.08,110,151,118,148,303,327,300
914,621074,"Rucker, Michael",914,100,0.242,0.155,0.278,0.396,0.308,0.297,0.23,50,207,89.8,13.5,2329,89.3,86.08,114,442,472,-3.200000000000003,6.14,109,152,119,153,300,321,291
901,672335,"Pérez, Cionel",901,100,0.22,0.057,0.284,0.278,0.257,0.296,0.237,46,209,88.7,4.8,2369,91.8,90.92,117,429,472,-0.8999999999999915,5.86,109,156,114,149,301,320,294
899,605177,"Chafin, Andrew",899,100,0.222,0.106,0.293,0.329,0.276,0.267,0.203,48,216,86.2,10.2,2235,88.8,88.98,133,423,476,0.20000000000000284,6.54,108,154,113,146,298,328,296
897,670036,"Festa, Matt",897,100,0.218,0.208,0.268,0.426,0.312,0.3,0.222,43,197,86,16.9,2464,87.1,87.16,135,445,452,0.10000000000000853,6.34,111,151,119,145,294,321,292
897,621383,"Banks, Tanner",897,100,0.213,0.102,0.257,0.315,0.268,0.313,0.252,42,197,87.7,9.7,2188,88.9,88.4,86,446,451,-0.5,5.88,107,150,113,146,297,324,298
895,592773,"Stanek, Ryne",895,100,0.188,0.068,0.264,0.257,0.258,0.279,0.195,36,191,88.8,15,2053,94,93.37,147,422,473,-0.5999999999999943,6.02,111,153,116,148,294,322,293
892,572193,"Tepera, Ryan",892,100,0.202,0.139,0.226,0.341,0.27,0.281,0.217,42,208,86.8,15.3,2170,88.9,88.93,128,417,474,0,6.37,113,152,112,151,295,321,292
889,669467,"Pallante, Andre",1753,50.7,0.257,0.099,0.293,0.356,0.306,0.293,0.239,52,202,88.6,-5.5,2336,90.5,90.98,63,379,510,0.5,6.54,112,153,114,148,294,320,297
888,623451,"Stephens, Jackson",944,94.1,0.228,0.093,0.285,0.321,0.279,0.291,0.232,44,193,86.1,7.9,2257,87.9,87.03,98,437,451,-0.9000000000000057,5.72,112,151,120,148,304,324,298
887,667427,"Jackson, Zach",887,100,0.171,0.061,0.278,0.232,0.257,0.295,0.185,28,164,87.2,21.4,2264,90.3,88.43,120,359,528,-1.8999999999999915,5.17,110,152,116,147,298,319,294
886,453343,"Melancon, Mark",886,100,0.281,0.112,0.315,0.393,0.325,0.336,0.282,63,224,89.2,10,2355,87.8,87.61,88,423,463,-0.20000000000000284,6.31,109,150,119,148,298,320,295
881,621237,"Alvarado, José",881,100,0.203,0.086,0.343,0.289,0.259,0.249,0.187,38,187,86.7,2.6,2147,96.9,97.6,158,411,470,0.6999999999999886,6.74,109,148,117,143,298,326,287
879,543766,"Shaw, Bryan",969,90.7,0.25,0.16,0.284,0.41,0.324,0.328,0.252,53,212,91,8,2351,91,90.5,94,428,451,-0.5,5.82,109,153,120,150,296,317,293
867,453178,"Kennedy, Ian",867,100,0.278,0.224,0.301,0.502,0.36,0.374,0.288,57,205,92.2,21.6,2314,91.6,91.82,84,434,433,0.20000000000000284,6.6,110,151,122,148,300,323,296
863,571670,"Floro, Dylan",863,100,0.235,0.103,0.288,0.338,0.271,0.273,0.232,48,204,86.7,8.6,2042,89.6,89.03,92,421,442,-0.5999999999999943,6.3,108,152,118,150,299,317,291
862,621051,"Wilson, Steven",874,98.6,0.195,0.157,0.225,0.351,0.281,0.266,0.185,36,185,86.4,26.2,2479,89.1,89.7,114,408,454,0.6000000000000085,6.79,114,160,120,149,297,322,301
861,573009,"Mantiply, Joe",861,100,0.255,0.104,0.319,0.359,0.28,0.28,0.243,59,231,85.6,5.2,2109,85.6,85.51,132,455,406,-0.09999999999999432,6.41,110,151,118,147,298,318,296
859,664199,"Clarke, Taylor",859,100,0.26,0.167,0.314,0.427,0.309,0.277,0.23,50,192,88.6,19.9,2078,91.6,91.43,116,461,398,-0.19999999999998863,6.13,110,156,117,148,303,323,301
858,455119,"Martin, Chris",858,100,0.23,0.143,0.317,0.373,0.266,0.25,0.212,50,217,87.4,11.9,2127,92.6,92.89,119,462,396,0.30000000000001137,6.49,110,153,117,152,297,319,295
856,628708,"Marte, Yunior",856,100,0.255,0.136,0.307,0.391,0.33,0.304,0.238,47,184,86.8,9.5,2454,93,92.92,108,410,446,-0.09999999999999432,6.25,109,152,118,147,298,323,296
855,657024,"Swanson, Erik",880,97.2,0.209,0.091,0.313,0.299,0.244,0.238,0.201,39,187,84,20.7,2013,89.4,89.54,132,455,400,0.09999999999999432,6.75,112,152,118,148,293,321,293
855,571656,"Farmer, Buck",855,100,0.211,0.088,0.293,0.298,0.28,0.292,0.212,36,171,87.3,13.5,2284,89.6,88.26,121,388,467,-1.2999999999999972,6.06,111,148,119,145,293,319,291
846,548384,"Raley, Brooks",846,100,0.189,0.087,0.256,0.276,0.247,0.261,0.207,37,196,86.3,12,2518,85.6,84.25,110,395,451,-1.3999999999999915,5.7,103,156,112,149,299,323,297
845,660853,"De Los Santos, Enyel",845,100,0.208,0.12,0.28,0.328,0.265,0.307,0.237,40,192,89.6,12.1,2176,90.9,89.11,132,442,403,-1.8000000000000114,6.02,111,154,119,149,295,314,290
